Date/Time,EAST SIDE TREE,WEST SIDE TREE,ZN001:WALL001:SHADE001,ZN002:WALL001:SHADE001,ZN003:WALL001:SHADE001,ZN004:WALL001:SHADE001,ZN005:WALL001:SHADE001,ZN006:WALL001:SHADE001,ZN007:WALL001:SHADE001,ZN008:WALL001:SHADE001,ZN009:WALL001:SHADE001,ZN001:WALL001,ZN001:WALL001:WIN001,ZN001:WALL002,ZN001:WALL002:WIN001,ZN001:WALL003,ZN001:WALL004,ZN001:WALL005,ZN001:WALL005:WIN001,ZN001:WALL006,ZN001:FLR001,ZN001:ROOF001,ZN002:WALL001,ZN002:WALL001:WIN001,ZN002:WALL002,ZN002:WALL003,ZN002:WALL004,ZN002:FLR001,ZN002:ROOF001,ZN003:WALL001,ZN003:WALL001:WIN001,ZN003:WALL002,ZN003:WALL002:WIN001,ZN003:WALL003,ZN003:WALL004,ZN003:WALL005,ZN003:WALL006,ZN003:WALL007,ZN003:WALL007:WIN001,ZN003:WALL008,ZN003:FLR001,ZN003:ROOF001,ZN004:WALL001,ZN004:WALL001:WIN001,ZN004:WALL002,ZN004:WALL002:WIN001,ZN004:WALL003,ZN004:WALL004,ZN004:WALL005,ZN004:WALL006,ZN004:WALL006:WIN001,ZN004:FLR001,ZN004:ROOF001,ZN005:WALL001,ZN005:WALL001:WIN001,ZN005:WALL002,ZN005:WALL002:WIN001,ZN005:WALL003,ZN005:WALL004,ZN005:WALL005,ZN005:WALL005:WIN001,ZN005:WALL006,ZN005:FLR001,ZN005:ROOF001,ZN006:WALL001,ZN006:WALL001:WIN001,ZN006:WALL002,ZN006:WALL003,ZN006:WALL004,ZN006:FLR001,ZN006:ROOF001,ZN007:WALL001,ZN007:WALL001:WIN001,ZN007:WALL002,ZN007:WALL002:WIN001,ZN007:WALL003,ZN007:WALL004,ZN007:WALL005,ZN007:WALL006,ZN007:WALL006:WIN001,ZN007:WALL007,ZN007:WALL008,ZN007:FLR001,ZN007:ROOF001,ZN008:WALL001,ZN008:WALL001:WIN001,ZN008:WALL002,ZN008:WALL003,ZN008:WALL004,ZN008:FLR001,ZN008:ROOF001,ZN009:WALL001,ZN009:WALL001:WIN001,ZN009:WALL002,ZN009:WALL002:WIN001,ZN009:WALL003,ZN009:WALL004,ZN009:WALL005,ZN009:WALL005:WIN001,ZN009:WALL006,ZN009:FLR001,ZN009:ROOF001
 07/05  13:00:00,0,1,0,0,0,0,0,0,0,0,0,0.97,0.06,1,0,0.86,0,0,0,0,0,0,0.95,0.06,0,0,0,0,0,0.97,0.06,1,0,0.05,0.86,0,0,0,0,0,0,0,0.97,0.06,1,0,0,0,0,0,0,0,0,0.97,0.06,1,0,0.95,0,0,0,0,0,1,0.96,0.06,0,0,0,0,1,0.97,0.06,1,0,0.95,0,0,0,0,0,0,0,1,0.97,0.05,0,0,0,0,1,0.97,0.06,1,0,0,0,0,0,0,0,1
 07/05  14:00:00,1,0,0,0,0,0,0,0,0,0,0,0.93,0.05,0,0,0,0,1,0.73,0,0,0,0.64,0.05,0,0,0,0,0,0.93,0.05,0,0,0,0,0,0.87,1,0.71,0,0,0,0.93,0.05,0,0,0,0.87,0.04,1,0.71,0,0,0.93,0.05,0,0,0,0,1,0.73,0,0,1,0.83,0.05,0,0,0,0,1,0.93,0.05,0,0,0,0,0.96,1,0.71,0,0,0,1,0.84,0.04,0,0,0,0,1,0.93,0.05,0,0,0,0.96,1,0.71,0,0,1
 07/05  15:00:00,1,0,0,0,0,0,0,0,0,0,0,0.85,0.07,0,0,0,0,0.96,0.69,0,0,0,0.39,0,0,0,0,0,0,0.85,0.07,0,0,0,0,0,0.9,1,0.87,0,0,0,0.85,0.07,0,0,0,0.9,0.03,1,0.87,0,0,0.85,0.07,0,0,0,0,0.99,0.87,0,0,1,0.64,0.07,0,0,0,0,1,0.85,0.07,0,0,0,0,0.97,1,0.87,0,0,0,1,0.65,0.07,0,0,0,0,1,0.85,0.07,0,0,0,0.97,1,0.87,0,0,1
 07/05  16:00:00,0.68,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0.93,0.53,0,0,0,0.02,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0.96,0.96,0.92,0,0,0,0.52,0,0,0,0,0.96,0,0.98,0.92,0,0,0.68,0,0,0,0,0,0.97,0.78,0,0,1,0.36,0,0,0,0,0,1,0.68,0,0,0,0,0,0.99,0.98,0.92,0,0,0,1,0.37,0,0,0,0,0,1,0.68,0,0,0,0,0.99,0.98,0.92,0,0,1
 07/05  17:00:00,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.91,0.44,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,1,0.56,0.45,0.53,0,0,0,0,0,0,0,1,0.56,0.01,0.44,0.53,0,0,0,0,0,0,0,1,0.95,0.69,0,0,0.99,0,0,0.67,0,0,0,1,0,0,0,0,0,1,1,0.91,0.95,0,0,0,1,0,0,0.67,0,0,0,1,0,0,0,0,1,1,0.91,0.95,0,0,1
 07/05  18:00:00,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.89,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.21,0.03,0.05,0,0,0,0,0,0,0,1,0.21,0,0,0,0,0,0,0,0,0,0,1,0.94,0.63,0,0,0.95,0,0,0.47,0,0,0,1,0,0,0,0,0,1,0.96,0.72,0.96,0,0,0,1,0,0,0.47,0,0,0,1,0,0,0,0,1,0.96,0.72,0.96,0,0,1
 07/05  19:00:00,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.89,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.34,0.13,0.19,0,0,0,0,0,0,0,1,0.34,0,0,0,0,0,0,0,0,0,0,1,0.93,0.57,0,0,0.89,0,0,0.24,0,0,0,1,0,0,0,0,0,1,0.66,0.36,0.38,0,0,0,1,0,0,0.24,0,0,0,1,0,0,0,0,1,0.66,0.36,0.45,0,0,1
 07/05  20:00:00,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.89,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.12,0.17,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,1,0.9,0.55,0,0,0.83,0,0,0.02,0,0,0,1,0,0,0,0,0,1,0.53,0.13,0.12,0,0,0,0.96,0,0,0.02,0,0,0,1,0,0,0,0,1,0.53,0.06,0,0,0,1
 07/05  21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 07/05  22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 07/05  23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 07/05  24:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 07/06  01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 07/06  02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 07/06  03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 07/06  04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 07/06  05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 07/06  06:00:00,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.15,0,0.52,1,0,0,0,0,0,0,0,0,0.91,0.51,1,0,0,0,0,0,0,0,0,0.01,0,0.52,1,0,0,0,0,1,0,0,0.01,0,0,0,1,0,0,0.12,0.19,0.52,1,0,0,0,0,0,0,0.89,0,0,0.01,0,0,0,0.97,0,0,0.92,0.51,1,0,0,0,0,0,0.83
 07/06  07:00:00,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0.08,0.01,0.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.17,0.03,0.35,1,0,0,0,0,0,0,0,0,0.92,0.33,1,0,0,0,0,0,0,0,0,0.34,0.4,0.64,1,0,0,0,0,1,0,0,0.22,0,0,0,1,0,0,0.36,0.43,0.64,1,0,0,0,0,0,0,0.99,0,0,0.22,0,0,0,0.9,0,0,0.93,0.57,1,0,0,0,0,0,0.89
 07/06  08:00:00,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.05,0.22,1,0,0,0,0,0,0,0,0,0.9,0.36,1,0,0,0,0,0,0,0,0,0.65,0.96,0.92,1,0,0,0,0,1,0,0,0.45,0,0,0,1,0,0,0.65,0.96,0.92,1,0,0,0,0,0,0,1,0,0,0.45,0,0,0,1,0,0,0.94,0.62,1,0,0,0,0,0,0.95
 07/06  09:00:00,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0.4,0.46,0.52,1,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0.4,0.46,0.01,0.52,1,0,0,0,0,0,0,0,0,0.91,0.43,1,0,0,0,0,0,0,0,0,0.9,0.95,1,1,0,0,0,0,1,0,0,0.66,0,0,0,1,0,0,0.91,0.95,1,1,0,0,0,0,0,0,1,0,0,0.66,0,0,0,1,0,0,0.95,0.69,1,0,0,0,0,0,0.99
 07/06  10:00:00,0,0.66,0,0,0,0,0,0,0,0,0,0.52,0,0.96,0.93,0.97,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.52,0,0.97,0.93,0,0.97,0,0,0,0,0,0,0,0.52,0,0.93,0.52,0,0,0,0,0,0,0,0.68,0,0.98,0.93,0.99,0,0,0,0,0,1,0.35,0,0,0,0,0,1,0.68,0,0.98,0.93,0.99,0,0,0,0,0,0,0,1,0.36,0,0,0,0,0,1,0.68,0,0.97,0.77,0,0,0,0,0,0,1
 07/06  11:00:00,0,1,0,0,0,0,0,0,0,0,0,0.84,0.07,1,0.87,0.9,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0.84,0.07,1,0.87,0.03,0.9,0,0,0,0,0,0,0,0.84,0.07,0.96,0.67,0,0,0,0,0,0,0,0.84,0.07,1,0.87,0.97,0,0,0,0,0,1,0.62,0.07,0,0,0,0,1,0.84,0.07,1,0.87,0.97,0,0,0,0,0,0,0,1,0.62,0.07,0,0,0,0,1,0.84,0.07,0.99,0.87,0,0,0,0,0,0,1
 07/06  12:00:00,0,1,0,0,0,0,0,0,0,0,0,0.93,0.05,1,0.73,0.87,0,0,0,0,0,0,0.61,0.05,0,0,0,0,0,0.93,0.05,1,0.73,0.04,0.87,0,0,0,0,0,0,0,0.93,0.05,1,0.75,0,0,0,0,0,0,0,0.93,0.05,1,0.73,0.96,0,0,0,0,0,1,0.82,0.05,0,0,0,0,1,0.93,0.05,1,0.73,0.96,0,0,0,0,0,0,0,1,0.83,0.05,0,0,0,0,1,0.93,0.05,1,0.75,0,0,0,0,0,0,1
 07/06  13:00:00,0,1,0,0,0,0,0,0,0,0,0,0.97,0.07,1,0,0.86,0,0,0,0,0,0,0.95,0.07,0,0,0,0,0,0.97,0.07,1,0,0.05,0.86,0,0,0,0,0,0,0,0.97,0.07,1,0,0,0,0,0,0,0,0,0.97,0.07,1,0,0.95,0,0,0,0,0,1,0.96,0.07,0,0,0,0,1,0.97,0.07,1,0,0.95,0,0,0,0,0,0,0,1,0.97,0.05,0,0,0,0,1,0.97,0.07,1,0,0,0,0,0,0,0,1
 07/06  14:00:00,1,0,0,0,0,0,0,0,0,0,0,0.94,0.05,0,0,0,0,1,0.73,0,0,0,0.64,0.05,0,0,0,0,0,0.94,0.05,0,0,0,0,0,0.87,1,0.71,0,0,0,0.94,0.05,0,0,0,0.87,0.04,1,0.71,0,0,0.94,0.05,0,0,0,0,1,0.73,0,0,1,0.84,0.05,0,0,0,0,1,0.94,0.05,0,0,0,0,0.96,1,0.71,0,0,0,1,0.84,0.05,0,0,0,0,1,0.94,0.05,0,0,0,0.96,1,0.71,0,0,1
 07/06  15:00:00,1,0,0,0,0,0,0,0,0,0,0,0.85,0.07,0,0,0,0,0.96,0.69,0,0,0,0.39,0,0,0,0,0,0,0.85,0.07,0,0,0,0,0,0.9,1,0.87,0,0,0,0.85,0.07,0,0,0,0.9,0.03,1,0.87,0,0,0.85,0.07,0,0,0,0,0.99,0.87,0,0,1,0.64,0.07,0,0,0,0,1,0.85,0.07,0,0,0,0,0.97,1,0.87,0,0,0,1,0.65,0.07,0,0,0,0,1,0.85,0.07,0,0,0,0.97,1,0.87,0,0,1
 07/06  16:00:00,0.68,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0.93,0.53,0,0,0,0.02,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0.96,0.97,0.92,0,0,0,0.52,0,0,0,0,0.96,0,0.98,0.92,0,0,0.68,0,0,0,0,0,0.97,0.78,0,0,1,0.36,0,0,0,0,0,1,0.68,0,0,0,0,0,0.99,0.98,0.92,0,0,0,1,0.37,0,0,0,0,0,1,0.68,0,0,0,0,0.99,0.98,0.92,0,0,1
 07/06  17:00:00,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.91,0.44,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,1,0.56,0.45,0.53,0,0,0,0,0,0,0,1,0.56,0.01,0.45,0.53,0,0,0,0,0,0,0,1,0.95,0.69,0,0,0.99,0,0,0.67,0,0,0,1,0,0,0,0,0,1,1,0.91,0.95,0,0,0,1,0,0,0.67,0,0,0,1,0,0,0,0,1,1,0.92,0.95,0,0,1
 07/06  18:00:00,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.89,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.21,0.04,0.05,0,0,0,0,0,0,0,1,0.21,0,0,0,0,0,0,0,0,0,0,1,0.94,0.63,0,0,0.95,0,0,0.47,0,0,0,1,0,0,0,0,0,1,0.96,0.72,0.96,0,0,0,1,0,0,0.47,0,0,0,1,0,0,0,0,1,0.96,0.72,0.96,0,0,1
 07/06  19:00:00,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.89,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.34,0.13,0.19,0,0,0,0,0,0,0,1,0.34,0,0,0,0,0,0,0,0,0,0,1,0.93,0.57,0,0,0.89,0,0,0.24,0,0,0,1,0,0,0,0,0,1,0.66,0.36,0.38,0,0,0,1,0,0,0.24,0,0,0,1,0,0,0,0,1,0.66,0.36,0.45,0,0,1
 07/06  20:00:00,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.89,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.12,0.17,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,1,0.9,0.55,0,0,0.83,0,0,0.02,0,0,0,1,0,0,0,0,0,1,0.52,0.13,0.12,0,0,0,0.96,0,0,0.02,0,0,0,1,0,0,0,0,1,0.52,0.06,0,0,0,1
 07/06  21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 07/06  22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 07/06  23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 07/06  24:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 07/07  01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 07/07  02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 07/07  03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 07/07  04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 07/07  05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 07/07  06:00:00,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.15,0,0.51,1,0,0,0,0,0,0,0,0,0.91,0.52,1,0,0,0,0,0,0,0,0,0.01,0,0.52,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.12,0.19,0.52,1,0,0,0,0,0,0,0.89,0,0,0,0,0,0,0.97,0,0,0.92,0.51,1,0,0,0,0,0,0.83
 07/07  07:00:00,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0.08,0.02,0.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.17,0.03,0.35,1,0,0,0,0,0,0,0,0,0.92,0.33,1,0,0,0,0,0,0,0,0,0.34,0.4,0.64,1,0,0,0,0,1,0,0,0.22,0,0,0,1,0,0,0.36,0.43,0.64,1,0,0,0,0,0,0,0.99,0,0,0.22,0,0,0,0.9,0,0,0.93,0.57,1,0,0,0,0,0,0.89
 07/07  08:00:00,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.05,0.22,1,0,0,0,0,0,0,0,0,0.9,0.36,1,0,0,0,0,0,0,0,0,0.64,0.96,0.92,1,0,0,0,0,1,0,0,0.45,0,0,0,1,0,0,0.65,0.96,0.92,1,0,0,0,0,0,0,1,0,0,0.45,0,0,0,1,0,0,0.94,0.62,1,0,0,0,0,0,0.95
 07/07  09:00:00,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0.4,0.45,0.51,1,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0.4,0.45,0.01,0.51,1,0,0,0,0,0,0,0,0,0.91,0.43,1,0,0,0,0,0,0,0,0,0.91,0.95,1,1,0,0,0,0,1,0,0,0.66,0,0,0,1,0,0,0.91,0.95,1,1,0,0,0,0,0,0,1,0,0,0.66,0,0,0,1,0,0,0.95,0.69,1,0,0,0,0,0,0.99
 07/07  10:00:00,0,0.66,0,0,0,0,0,0,0,0,0,0.53,0,0.96,0.93,0.96,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.53,0,0.98,0.93,0,0.96,0,0,0,0,0,0,0,0.53,0,0.93,0.52,0,0,0,0,0,0,0,0.68,0,0.98,0.93,0.99,0,0,0,0,0,1,0.35,0,0,0,0,0,1,0.68,0,0.98,0.93,0.99,0,0,0,0,0,0,0,1,0.36,0,0,0,0,0,1,0.68,0,0.97,0.77,0,0,0,0,0,0,1
 07/07  11:00:00,0,1,0,0,0,0,0,0,0,0,0,0.84,0.07,1,0.87,0.9,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0.84,0.07,1,0.87,0.03,0.9,0,0,0,0,0,0,0,0.84,0.07,0.96,0.67,0,0,0,0,0,0,0,0.84,0.07,1,0.87,0.97,0,0,0,0,0,1,0.62,0.07,0,0,0,0,1,0.84,0.07,1,0.87,0.97,0,0,0,0,0,0,0,1,0.63,0.07,0,0,0,0,1,0.84,0.07,0.99,0.87,0,0,0,0,0,0,1
 07/07  12:00:00,0,1,0,0,0,0,0,0,0,0,0,0.93,0.05,1,0.74,0.87,0,0,0,0,0,0,0.61,0.05,0,0,0,0,0,0.93,0.05,1,0.74,0.04,0.87,0,0,0,0,0,0,0,0.93,0.05,1,0.75,0,0,0,0,0,0,0,0.93,0.05,1,0.74,0.96,0,0,0,0,0,1,0.82,0.05,0,0,0,0,1,0.93,0.05,1,0.74,0.96,0,0,0,0,0,0,0,1,0.83,0.05,0,0,0,0,1,0.93,0.05,1,0.75,0,0,0,0,0,0,1
 07/07  13:00:00,0,1,0,0,0,0,0,0,0,0,0,0.97,0.08,1,0,0.86,0,0,0,0,0,0,0.95,0.08,0,0,0,0,0,0.97,0.08,1,0,0.05,0.86,0,0,0,0,0,0,0,0.97,0.08,1,0,0,0,0,0,0,0,0,0.97,0.08,1,0,0.95,0,0,0,0,0,1,0.96,0.08,0,0,0,0,1,0.97,0.08,1,0,0.95,0,0,0,0,0,0,0,1,0.97,0.06,0,0,0,0,1,0.97,0.08,1,0,0,0,0,0,0,0,1
 07/07  14:00:00,1,0,0,0,0,0,0,0,0,0,0,0.94,0.06,0,0,0,0,1,0.73,0,0,0,0.64,0.06,0,0,0,0,0,0.94,0.06,0,0,0,0,0,0.86,1,0.71,0,0,0,0.94,0.06,0,0,0,0.86,0.05,1,0.71,0,0,0.94,0.06,0,0,0,0,1,0.73,0,0,1,0.84,0.06,0,0,0,0,1,0.94,0.06,0,0,0,0,0.95,1,0.71,0,0,0,1,0.84,0.05,0,0,0,0,1,0.94,0.06,0,0,0,0.95,1,0.71,0,0,1
 07/07  15:00:00,1,0,0,0,0,0,0,0,0,0,0,0.86,0.07,0,0,0,0,0.96,0.69,0,0,0,0.4,0,0,0,0,0,0,0.86,0.07,0,0,0,0,0,0.9,1,0.87,0,0,0,0.86,0.07,0,0,0,0.9,0.03,1,0.87,0,0,0.86,0.07,0,0,0,0,0.99,0.87,0,0,1,0.64,0.07,0,0,0,0,1,0.86,0.07,0,0,0,0,0.97,1,0.87,0,0,0,1,0.65,0.07,0,0,0,0,1,0.86,0.07,0,0,0,0.97,1,0.87,0,0,1
 07/07  16:00:00,0.68,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0.93,0.53,0,0,0,0.02,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0.96,0.97,0.92,0,0,0,0.52,0,0,0,0,0.96,0,0.98,0.92,0,0,0.68,0,0,0,0,0,0.97,0.78,0,0,1,0.36,0,0,0,0,0,1,0.68,0,0,0,0,0,0.99,0.98,0.92,0,0,0,1,0.37,0,0,0,0,0,1,0.68,0,0,0,0,0.99,0.98,0.92,0,0,1
