Date/Time,GndSurfs:GrassTemp [C],GndSurfs:ParkingTemp [C],GndSurfs:PondTemp [C]
 11/19  04:00:00,15.35524694,16.07855002,15.35524694
 11/19  05:00:00,14.93585254,15.39105002,14.93585254
 11/19  06:00:00,14.42912546,14.97855002,14.42912546
 11/19  07:00:00,14.27776368,14.97855002,14.27776368
 11/19  08:00:00,14.55890058,15.66605002,14.55890058
 11/19  09:00:00,14.89405818,17.14105002,14.89405818
 11/19  10:00:00,15.45492473,18.46605002,15.45492473
 11/19  11:00:00,16.26238454,20.25355002,16.26238454
 11/19  12:00:00,15.76585112,21.07855002,15.76585112
 11/19  13:00:00,15.71256887,22.14105002,15.71256887
 11/19  14:00:00,15.81353797,23.09105002,15.81353797
 11/19  15:00:00,15.61173686,23.65355002,15.61173686
 11/19  16:00:00,15.53907078,23.87855002,15.53907078
 11/19  17:00:00,15.55576052,23.50355002,15.55576052
 11/19  18:00:00,15.05704129,22.27855002,15.05704129
 11/19  19:00:00,15.00791293,20.99105002,15.00791293
 11/19  20:00:00,14.84354721,19.82855002,14.84354721
 11/19  21:00:00,14.70992182,19.06605002,14.70992182
 11/19  22:00:00,14.64196034,18.50355002,14.64196034
 11/19  23:00:00,14.30129739,17.96605002,14.30129739
 11/19  24:00:00,14.16938546,17.40355002,14.16938546
 11/20  01:00:00,13.90090217,16.86605002,13.90090217
 11/20  02:00:00,13.52803125,16.30355002,13.52803125
 11/20  03:00:00,13.17867853,15.39105002,13.17867853
 11/20  04:00:00,12.68158124,14.60355002,12.68158124
 11/20  05:00:00,12.46962975,14.37855002,12.46962975
 11/20  06:00:00,11.94819048,13.69105002,11.94819048
 11/20  07:00:00,11.63334245,13.27855002,11.63334245
 11/20  08:00:00,11.9641938,13.96605002,11.9641938
 11/20  09:00:00,12.72231506,15.81605002,12.72231506
 11/20  10:00:00,13.78866143,18.05355002,13.78866143
 11/20  11:00:00,14.37281205,20.25355002,14.37281205
 11/20  12:00:00,14.5009573,22.14105002,14.5009573
 11/20  13:00:00,14.59654008,24.15355002,14.59654008
 11/20  14:00:00,14.7488053,25.35355002,14.7488053
 11/20  15:00:00,15.20709982,26.26605002,15.20709982
 11/20  16:00:00,15.42669844,26.67855002,15.42669844
 11/20  17:00:00,15.15783107,26.30355002,15.15783107
 11/20  18:00:00,14.591465,25.01605002,14.591465
 11/20  19:00:00,14.16802687,23.69105002,14.16802687
 11/20  20:00:00,13.82782776,21.90355002,13.82782776
 11/20  21:00:00,13.38916927,20.39105002,13.38916927
 11/20  22:00:00,13.01702653,19.29105002,13.01702653
 11/20  23:00:00,12.49286287,18.50355002,12.49286287
 11/20  24:00:00,12.32985203,17.96605002,12.32985203
 11/21  01:00:00,12.16666052,16.71605002,12.16666052
 11/21  02:00:00,12.02331673,16.07855002,12.02331673
 11/21  03:00:00,12.03847256,15.76605002,12.03847256
 11/21  04:00:00,11.91976898,15.20355002,11.91976898
 11/21  05:00:00,11.63451704,14.97855002,11.63451704
 11/21  06:00:00,11.50915674,14.97855002,11.50915674
 11/21  07:00:00,11.17441365,14.60355002,11.17441365
 11/21  08:00:00,11.16885358,14.75355002,11.16885358
 11/21  09:00:00,11.97591942,16.35355002,11.97591942
 11/21  10:00:00,12.87201535,18.24105002,12.87201535
 11/21  11:00:00,13.79355409,20.62855002,13.79355409
 11/21  12:00:00,14.51822178,22.67855002,14.51822178
 11/21  13:00:00,14.94011042,23.96605002,14.94011042
 11/21  14:00:00,15.11054452,24.75355002,15.11054452
 11/21  15:00:00,15.06838836,25.35355002,15.06838836
 11/21  16:00:00,15.25740519,25.57855002,15.25740519
 11/21  17:00:00,14.89048739,25.20355002,14.89048739
 11/21  18:00:00,14.24411424,23.60355002,14.24411424
 11/21  19:00:00,13.79397125,22.09105002,13.79397125
 11/21  20:00:00,13.20708077,20.61605002,13.20708077
 11/21  21:00:00,12.98507534,19.60355002,12.98507534
 11/21  22:00:00,13.10427908,19.06605002,13.10427908
 11/21  23:00:00,12.92537406,18.50355002,12.92537406
 11/21  24:00:00,12.52919261,17.59105002,12.52919261
 11/22  01:00:00,12.25434615,16.86605002,12.25434615
 11/22  02:00:00,12.08424191,16.30355002,12.08424191
 11/22  03:00:00,11.43466775,14.70355002,11.43466775
 11/22  04:00:00,11.06026534,13.87855002,11.06026534
 11/22  05:00:00,11.06072302,13.87855002,11.06072302
 11/22  06:00:00,10.9135356,13.50355002,10.9135356
 11/22  07:00:00,10.82321306,13.27855002,10.82321306
 11/22  08:00:00,10.97365026,13.65355002,10.97365026
 11/22  09:00:00,11.67822485,15.25355002,11.67822485
 11/22  10:00:00,12.52202497,17.45355002,12.52202497
 11/22  11:00:00,13.11595961,18.96605002,13.11595961
 11/22  12:00:00,12.97455533,20.44105002,12.97455533
 11/22  13:00:00,13.01828061,22.14105002,13.01828061
 11/22  14:00:00,12.40231632,23.09105002,12.40231632
 11/22  15:00:00,11.68486174,23.27855002,11.68486174
 11/22  16:00:00,11.1044596,22.96605002,11.1044596
 11/22  17:00:00,10.6003097,22.40355002,10.6003097
 11/22  18:00:00,9.669042058,20.80355002,9.669042058
 11/22  19:00:00,8.941051071,19.29105002,8.941051071
 11/22  20:00:00,8.130080156,18.19105002,8.130080156
 11/22  21:00:00,7.465971899,17.09105002,7.465971899
 11/22  22:00:00,6.953561696,16.30355002,6.953561696
 11/22  23:00:00,6.137148135,14.70355002,6.137148135
 11/22  24:00:00,5.914628962,13.87855002,5.914628962
 11/23  01:00:00,6.549740164,14.19105002,6.549740164
 11/23  02:00:00,6.852091657,15.12855002,6.852091657
 11/23  03:00:00,6.462072898,14.82855002,6.462072898
 11/23  04:00:00,5.398581691,12.69105002,5.398581691
 11/23  05:00:00,4.798580211,11.30355002,4.798580211
 11/23  06:00:00,4.580069195,10.76605002,4.580069195
 11/23  07:00:00,4.382567791,10.20355002,4.382567791
 11/23  08:00:00,4.325754016,9.978550021,4.325754016
 11/23  09:00:00,5.129630593,11.35355002,5.129630593
 11/23  10:00:00,6.572720925,14.30355002,6.572720925
 11/23  11:00:00,7.541113161,16.95355002,7.541113161
 11/23  12:00:00,8.134735701,18.77855002,8.134735701
 11/23  13:00:00,8.500582169,20.12855002,8.500582169
 11/23  14:00:00,8.664958074,20.89105002,8.664958074
 11/23  15:00:00,8.822340767,21.45355002,8.822340767
 11/23  16:00:00,8.956330871,21.99105002,8.956330871
 11/23  17:00:00,9.046121999,21.86605002,9.046121999
 11/23  18:00:00,8.323837839,19.92855002,8.323837839
 11/23  19:00:00,7.816046554,18.50355002,7.816046554
 11/23  20:00:00,7.780848228,17.96605002,7.780848228
 11/23  21:00:00,7.525691569,17.40355002,7.525691569
 11/23  22:00:00,7.182086933,16.49105002,7.182086933
 11/23  23:00:00,6.489877297,15.01605002,6.489877297
 11/23  24:00:00,6.501862549,15.12855002,6.501862549
 11/24  01:00:00,6.184063263,14.14105002,6.184063263
 11/24  02:00:00,5.41209607,12.59105002,5.41209607
 11/24  03:00:00,4.847945911,11.49105002,4.847945911
 11/24  04:00:00,4.107789428,10.01605002,4.107789428
 11/24  05:00:00,3.932596123,9.753550021,3.932596123
 11/24  06:00:00,4.052964051,9.603550021,4.052964051
 11/24  07:00:00,3.877477843,9.378550021,3.877477843
 11/24  08:00:00,4.122053453,9.753550021,4.122053453
 11/24  09:00:00,5.591191035,12.72855002,5.591191035
 11/24  10:00:00,6.851861402,15.44105002,6.851861402
 11/24  11:00:00,7.101964007,17.14105002,7.101964007
 11/24  12:00:00,7.444507291,18.46605002,7.444507291
 11/24  13:00:00,8.441486282,19.56605002,8.441486282
 11/24  14:00:00,9.223957121,20.66605002,9.223957121
 11/24  15:00:00,9.419195892,21.07855002,9.419195892
 11/24  16:00:00,9.430270742,21.45355002,9.430270742
 11/24  17:00:00,9.224745269,20.99105002,9.224745269
 11/24  18:00:00,8.618191665,19.51605002,8.618191665
 11/24  19:00:00,7.908082214,17.81605002,7.908082214
 11/24  20:00:00,7.22502851,16.17855002,7.22502851
 11/24  21:00:00,7.025993901,15.20355002,7.025993901
 11/24  22:00:00,7.025069957,14.29105002,7.025069957
 11/24  23:00:00,6.782390539,13.50355002,6.782390539
 11/24  24:00:00,6.559804498,12.96605002,6.559804498
 11/25  01:00:00,6.239900394,12.09105002,6.239900394
 11/25  02:00:00,5.78789012,10.99105002,5.78789012
 11/25  03:00:00,5.607069064,10.57855002,5.607069064
 11/25  04:00:00,5.362200227,10.20355002,5.362200227
 11/25  05:00:00,5.091100825,9.978550021,5.091100825
 11/25  06:00:00,4.954581743,9.603550021,4.954581743
 11/25  07:00:00,4.772318372,9.066050021,4.772318372
 11/25  08:00:00,5.268976186,9.941050021,5.268976186
 11/25  09:00:00,6.179362389,11.95355002,6.179362389
 11/25  10:00:00,7.535581094,14.84105002,7.535581094
 11/25  11:00:00,8.053733032,16.45355002,8.053733032
 11/25  12:00:00,8.343441708,17.67855002,8.343441708
 11/25  13:00:00,8.601550383,18.96605002,8.601550383
 11/25  14:00:00,9.123192767,20.12855002,9.123192767
 11/25  15:00:00,9.39847245,20.89105002,9.39847245
 11/25  16:00:00,8.939253733,21.07855002,8.939253733
 11/25  17:00:00,8.701666112,20.76605002,8.701666112
 11/25  18:00:00,8.364050936,19.51605002,8.364050936
 11/25  19:00:00,7.985533787,18.19105002,7.985533787
 11/25  20:00:00,7.395361132,16.40355002,7.395361132
 11/25  21:00:00,6.89776595,15.20355002,6.89776595
 11/25  22:00:00,6.75824276,14.60355002,6.75824276
 11/25  23:00:00,6.688763792,13.69105002,6.688763792
 11/25  24:00:00,6.192170544,12.59105002,6.192170544
 11/26  01:00:00,5.949553403,11.86605002,5.949553403
 11/26  02:00:00,5.379775053,10.61605002,5.379775053
 11/26  03:00:00,4.835763528,9.603550021,4.835763528
 11/26  04:00:00,4.724261287,9.378550021,4.724261287
 11/26  05:00:00,4.586911397,9.066050021,4.586911397
 11/26  06:00:00,4.50326162,8.878550021,4.50326162
 11/26  07:00:00,4.307373459,8.503550021,4.307373459
 11/26  08:00:00,4.649512332,8.966050021,4.649512332
 11/26  09:00:00,5.715976361,11.12855002,5.715976361
 11/26  10:00:00,6.855526053,13.55355002,6.855526053
 11/26  11:00:00,7.922966874,15.81605002,7.922966874
 11/26  12:00:00,9.107698483,18.05355002,9.107698483
 11/26  13:00:00,10.32916054,19.94105002,10.32916054
 11/26  14:00:00,11.04802105,21.26605002,11.04802105
 11/26  15:00:00,11.34216249,22.36605002,11.34216249
 11/26  16:00:00,11.53308769,22.77855002,11.53308769
 11/26  17:00:00,11.35818954,22.09105002,11.35818954
 11/26  18:00:00,10.61664518,20.24105002,10.61664518
 11/26  19:00:00,10.24789152,19.37855002,10.24789152
 11/26  20:00:00,9.941708476,18.69105002,9.941708476
 11/26  21:00:00,9.19797376,17.27855002,9.19797376
 11/26  22:00:00,8.674440043,15.99105002,8.674440043
 11/26  23:00:00,8.556351427,15.57855002,8.556351427
 11/26  24:00:00,7.898698955,14.14105002,7.898698955
 11/27  01:00:00,7.277720213,12.59105002,7.277720213
 11/27  02:00:00,7.021050438,11.86605002,7.021050438
 11/27  03:00:00,6.435775545,10.99105002,6.435775545
 11/27  04:00:00,5.937112515,10.20355002,5.937112515
 11/27  05:00:00,5.7994683,9.603550021,5.7994683
 11/27  06:00:00,5.782932455,9.378550021,5.782932455
 11/27  07:00:00,5.782932455,9.378550021,5.782932455
 11/27  08:00:00,6.191303691,10.12855002,6.191303691
 11/27  09:00:00,7.322111577,12.26605002,7.322111577
 11/27  10:00:00,8.845636004,15.40355002,8.845636004
 11/27  11:00:00,9.734004303,17.67855002,9.734004303
 11/27  12:00:00,10.1808554,19.71605002,10.1808554
 11/27  13:00:00,10.45067462,21.26605002,10.45067462
 11/27  14:00:00,10.52760829,21.67855002,10.52760829
 11/27  15:00:00,10.74944924,22.36605002,10.74944924
 11/27  16:00:00,10.87884913,22.77855002,10.87884913
 11/27  17:00:00,10.8636176,22.40355002,10.8636176
 11/27  18:00:00,10.10018527,20.42855002,10.10018527
 11/27  19:00:00,9.433749085,18.69105002,9.433749085
 11/27  20:00:00,8.948324188,17.27855002,8.948324188
 11/27  21:00:00,8.37587449,15.99105002,8.37587449
 11/27  22:00:00,8.49065489,15.57855002,8.49065489
 11/27  23:00:00,8.104918766,14.82855002,8.104918766
 11/27  24:00:00,7.590033245,14.06605002,7.590033245
 11/28  01:00:00,7.033150104,12.50355002,7.033150104
 11/28  02:00:00,6.551120739,11.30355002,6.551120739
 11/28  03:00:00,6.243560913,10.76605002,6.243560913
 11/28  04:00:00,5.932779059,10.20355002,5.932779059
 11/28  05:00:00,5.617515439,9.603550021,5.617515439
 11/28  06:00:00,5.517237788,9.066050021,5.517237788
 11/28  07:00:00,5.683918436,9.191050021,5.683918436
 11/28  08:00:00,6.077125409,10.44105002,6.077125409
 11/28  09:00:00,7.422530215,13.89105002,7.422530215
 11/28  10:00:00,8.93832766,17.64105002,8.93832766
 11/28  11:00:00,10.1910146,20.25355002,10.1910146
 11/28  12:00:00,10.90864547,22.14105002,10.90864547
 11/28  13:00:00,11.38454174,23.46605002,11.38454174
 11/28  14:00:00,11.89036117,24.56605002,11.89036117
 11/28  15:00:00,12.17969169,25.35355002,12.17969169
 11/28  16:00:00,12.24069258,25.57855002,12.24069258
 11/28  17:00:00,12.1090965,25.57855002,12.1090965
 11/28  18:00:00,11.42218858,23.45355002,11.42218858
 11/28  19:00:00,11.02136496,21.86605002,11.02136496
 11/28  20:00:00,10.42260737,19.92855002,10.42260737
 11/28  21:00:00,10.02947615,18.87855002,10.02947615
 11/28  22:00:00,9.713165403,18.19105002,9.713165403
 11/28  23:00:00,9.185186722,17.09105002,9.185186722
 11/28  24:00:00,8.710551356,15.99105002,8.710551356
 11/29  01:00:00,8.030989973,14.51605002,8.030989973
 11/29  02:00:00,7.489455649,13.87855002,7.489455649
 11/29  03:00:00,7.136989067,13.50355002,7.136989067
 11/29  04:00:00,6.76185666,12.96605002,6.76185666
 11/29  05:00:00,6.641567773,13.09105002,6.641567773
 11/29  06:00:00,6.235054222,12.27855002,6.235054222
 11/29  07:00:00,5.872840317,11.30355002,5.872840317
 11/29  08:00:00,6.132688733,12.82855002,6.132688733
 11/29  09:00:00,6.763323177,14.56605002,6.763323177
 11/29  10:00:00,7.573607545,16.04105002,7.573607545
 11/29  11:00:00,8.461761158,18.05355002,8.461761158
 11/29  12:00:00,8.707477679,19.19105002,8.707477679
 11/29  13:00:00,9.123579986,20.44105002,9.123579986
 11/29  14:00:00,9.717103258,22.14105002,9.717103258
 11/29  15:00:00,10.18332595,23.46605002,10.18332595
 11/29  16:00:00,10.480175,23.87855002,10.480175
 11/29  17:00:00,10.38172823,23.19105002,10.38172823
 11/29  18:00:00,9.522538705,21.40355002,9.522538705
 11/29  19:00:00,8.748481974,19.14105002,8.748481974
 11/29  20:00:00,8.205014586,17.27855002,8.205014586
 11/29  21:00:00,7.821291234,15.61605002,7.821291234
 11/29  22:00:00,7.411753864,14.60355002,7.411753864
 11/29  23:00:00,6.855991374,13.37855002,6.855991374
 11/29  24:00:00,6.108494047,12.40355002,6.108494047
 11/30  01:00:00,5.636513234,11.86605002,5.636513234
 11/30  02:00:00,5.445473493,11.30355002,5.445473493
 11/30  03:00:00,5.078267085,10.76605002,5.078267085
 11/30  04:00:00,4.365253047,9.828550021,4.365253047
 11/30  05:00:00,3.799509516,9.066050021,3.799509516
 11/30  06:00:00,3.23580107,8.503550021,3.23580107
 11/30  07:00:00,3.10256296,8.653550021,3.10256296
 11/30  08:00:00,3.163322763,9.191050021,3.163322763
 11/30  09:00:00,4.191726838,11.12855002,4.191726838
 11/30  10:00:00,5.411654121,13.24105002,5.411654121
 11/30  11:00:00,6.751218755,15.62855002,6.751218755
 11/30  12:00:00,7.906778534,17.67855002,7.906778534
 11/30  13:00:00,8.692655094,19.71605002,8.692655094
 11/30  14:00:00,9.014207165,20.89105002,9.014207165
 11/30  15:00:00,9.067777336,21.45355002,9.067777336
 11/30  16:00:00,9.179477686,21.67855002,9.179477686
 11/30  17:00:00,9.132594231,21.30355002,9.132594231
 11/30  18:00:00,8.27311484,19.32855002,8.27311484
 11/30  19:00:00,7.51921767,17.59105002,7.51921767
 11/30  20:00:00,7.163853636,16.49105002,7.163853636
 11/30  21:00:00,6.732213671,14.70355002,6.732213671
 11/30  22:00:00,6.012209953,13.50355002,6.012209953
 11/30  23:00:00,5.835415716,12.84105002,5.835415716
 11/30  24:00:00,5.758352254,12.20355002,5.758352254
 12/01  01:00:00,7.545747715,11.54105002,7.545747715
 12/01  02:00:00,8.435378232,10.90355002,8.435378232
 12/01  03:00:00,7.93364784,10.24105002,7.93364784
 12/01  04:00:00,7.515464269,9.603550021,7.515464269
 12/01  05:00:00,7.280658415,9.066050021,7.280658415
 12/01  06:00:00,7.041059546,8.878550021,7.041059546
 12/01  07:00:00,6.733960961,9.191050021,6.733960961
 12/01  08:00:00,6.488914657,9.378550021,6.488914657
 12/01  09:00:00,7.272658999,10.81605002,7.272658999
 12/01  10:00:00,8.40609642,13.05355002,8.40609642
 12/01  11:00:00,9.672975153,15.62855002,9.672975153
 12/01  12:00:00,10.6393626,17.67855002,10.6393626
 12/01  13:00:00,10.89775813,18.27855002,10.89775813
 12/01  14:00:00,11.00707283,18.65355002,11.00707283
 12/01  15:00:00,11.78127471,19.56605002,11.78127471
 12/01  16:00:00,12.35020264,20.66605002,12.35020264
 12/01  17:00:00,12.19257639,20.76605002,12.19257639
 12/01  18:00:00,11.62451137,19.51605002,11.62451137
 12/01  19:00:00,11.04681692,17.81605002,11.04681692
 12/01  20:00:00,10.43087203,16.17855002,10.43087203
 12/01  21:00:00,9.987396053,14.82855002,9.987396053
 12/01  22:00:00,9.724787688,14.37855002,9.724787688
 12/01  23:00:00,9.206271895,13.00355002,9.206271895
 12/01  24:00:00,8.989912472,12.55355002,8.989912472
 12/02  01:00:00,8.682425142,12.09105002,8.682425142
 12/02  02:00:00,8.155861957,10.99105002,8.155861957
 12/02  03:00:00,7.78508233,10.57855002,7.78508233
 12/02  04:00:00,7.224428754,10.20355002,7.224428754
 12/02  05:00:00,6.622441631,9.291050021,6.622441631
 12/02  06:00:00,6.417510663,8.878550021,6.417510663
 12/02  07:00:00,6.420506528,9.191050021,6.420506528
 12/02  08:00:00,6.610804125,10.12855002,6.610804125
 12/02  09:00:00,7.316047941,11.57855002,7.316047941
 12/02  10:00:00,8.418967925,13.92855002,8.418967925
 12/02  11:00:00,9.432895802,16.35355002,9.432895802
 12/02  12:00:00,10.22303827,18.24105002,10.22303827
 12/02  13:00:00,10.99838239,20.25355002,10.99838239
 12/02  14:00:00,11.28639721,21.07855002,11.28639721
 12/02  15:00:00,11.55735517,21.76605002,11.55735517
 12/02  16:00:00,11.60415587,21.86605002,11.60415587
 12/02  17:00:00,11.64179063,21.67855002,11.64179063
 12/02  18:00:00,11.54368487,21.30355002,11.54368487
 12/02  19:00:00,10.88840854,19.01605002,10.88840854
 12/02  20:00:00,10.29824141,17.09105002,10.29824141
 12/02  21:00:00,9.861917796,15.99105002,9.861917796
 12/02  22:00:00,9.103607544,14.51605002,9.103607544
 12/02  23:00:00,8.322040883,13.87855002,8.322040883
 12/02  24:00:00,8.045377005,13.50355002,8.045377005
 12/03  01:00:00,7.605311085,13.27855002,7.605311085
 12/03  02:00:00,7.450752254,12.96605002,7.450752254
 12/03  03:00:00,7.344580168,12.09105002,7.344580168
 12/03  04:00:00,6.792761692,11.30355002,6.792761692
 12/03  05:00:00,5.953154591,10.39105002,5.953154591
 12/03  06:00:00,5.72781709,9.978550021,5.72781709
 12/03  07:00:00,5.60237444,9.603550021,5.60237444
 12/03  08:00:00,5.482838571,9.378550021,5.482838571
 12/03  09:00:00,6.327656077,10.81605002,6.327656077
 12/03  10:00:00,7.258025736,13.74105002,7.258025736
 12/03  11:00:00,8.024958077,16.35355002,8.024958077
 12/03  12:00:00,8.530425213,17.55355002,8.530425213
 12/03  13:00:00,9.234017071,18.77855002,9.234017071
 12/03  14:00:00,10.00522402,20.12855002,10.00522402
 12/03  15:00:00,10.3587845,20.89105002,10.3587845
 12/03  16:00:00,10.42248164,21.07855002,10.42248164
 12/03  17:00:00,10.20802141,20.76605002,10.20802141
 12/03  18:00:00,9.97436766,19.82855002,9.97436766
 12/03  19:00:00,9.803724864,19.37855002,9.803724864
 12/03  20:00:00,9.509287954,18.37855002,9.509287954
 12/03  21:00:00,9.34320642,17.40355002,9.34320642
 12/03  22:00:00,9.185310614,16.86605002,9.185310614
 12/03  23:00:00,8.978379676,16.30355002,8.978379676
 12/03  24:00:00,8.585946194,15.76605002,8.585946194
 12/04  01:00:00,8.26494199,15.20355002,8.26494199
 12/04  02:00:00,7.895836874,14.60355002,7.895836874
 12/04  03:00:00,8.250177379,14.37855002,8.250177379
 12/04  04:00:00,9.599883709,14.06605002,9.599883709
 12/04  05:00:00,10.09151479,12.81605002,10.09151479
 12/04  06:00:00,10.42833837,11.86605002,10.42833837
 12/04  07:00:00,10.76462644,11.30355002,10.76462644
 12/04  08:00:00,10.97923486,11.07855002,10.97923486
 12/04  09:00:00,11.07854361,11.07855002,11.07854361
 12/04  10:00:00,11.07854361,11.07855002,11.07854361
 12/04  11:00:00,11.45354421,11.45355002,11.45354421
 12/04  12:00:00,11.30354423,11.30355002,11.30354423
 12/04  13:00:00,10.69044848,11.07855002,10.69044848
 12/04  14:00:00,10.23014901,11.07855002,10.23014901
 12/04  15:00:00,9.932524422,11.45355002,9.932524422
 12/04  16:00:00,9.572409458,11.99105002,9.572409458
 12/04  17:00:00,8.688165501,10.80355002,8.688165501
 12/04  18:00:00,8.35430191,10.66605002,8.35430191
 12/04  19:00:00,8.309208698,10.76605002,8.309208698
 12/04  20:00:00,8.071427741,10.20355002,8.071427741
 12/04  21:00:00,8.330530775,9.603550021,8.330530775
 12/04  22:00:00,8.02337541,9.066050021,8.02337541
 12/04  23:00:00,7.718556414,8.503550021,7.718556414
 12/04  24:00:00,7.409077688,7.966050021,7.409077688
 12/05  01:00:00,6.85779417,7.403550021,6.85779417
 12/05  02:00:00,6.63731477,7.178550021,6.63731477
 12/05  03:00:00,6.474861992,6.866050021,6.474861992
 12/05  04:00:00,6.191430792,6.303550021,6.191430792
 12/05  05:00:00,6.078546177,6.078550021,6.078546177
 12/05  06:00:00,5.940389764,6.078550021,5.940389764
 12/05  07:00:00,5.6838629,5.766050021,5.6838629
 12/05  08:00:00,6.079522197,6.266050021,6.079522197
 12/05  09:00:00,6.712951814,7.678550021,6.712951814
 12/05  10:00:00,7.574428399,9.341050021,7.574428399
 12/05  11:00:00,8.583516139,11.35355002,8.583516139
 12/05  12:00:00,9.264755141,13.24105002,9.264755141
 12/05  13:00:00,9.309010669,14.56605002,9.309010669
 12/05  14:00:00,9.277813284,15.35355002,9.277813284
 12/05  15:00:00,8.877550904,15.82855002,8.877550904
 12/05  16:00:00,8.897642337,16.04105002,8.897642337
 12/05  17:00:00,8.831960338,15.76605002,8.831960338
 12/05  18:00:00,8.631567044,15.20355002,8.631567044
 12/05  19:00:00,9.041845269,13.91605002,9.041845269
 12/05  20:00:00,8.938825323,11.90355002,8.938825323
 12/05  21:00:00,8.567913017,11.45355002,8.567913017
 12/05  22:00:00,8.517822956,10.61605002,8.517822956
 12/05  23:00:00,8.341301422,9.978550021,8.341301422
 12/05  24:00:00,8.078431447,9.291050021,8.078431447
 12/06  01:00:00,7.452283172,8.503550021,7.452283172
 12/06  02:00:00,6.986958901,8.278550021,6.986958901
 12/06  03:00:00,6.903311859,7.966050021,6.903311859
 12/06  04:00:00,6.739709818,7.403550021,6.739709818
 12/06  05:00:00,6.331780086,6.866050021,6.331780086
 12/06  06:00:00,5.59196589,6.303550021,5.59196589
 12/06  07:00:00,5.259624615,6.078550021,5.259624615
 12/06  08:00:00,5.637090513,7.141050021,5.637090513
 12/06  09:00:00,6.050756971,8.778550021,6.050756971
 12/06  10:00:00,6.870614973,11.12855002,6.870614973
 12/06  11:00:00,7.757091258,12.86605002,7.757091258
 12/06  12:00:00,8.629200295,14.34105002,8.629200295
 12/06  13:00:00,9.573229195,16.04105002,9.573229195
 12/06  14:00:00,9.92960522,17.67855002,9.92960522
 12/06  15:00:00,9.349139466,18.27855002,9.349139466
 12/06  16:00:00,8.98881763,18.65355002,8.98881763
 12/06  17:00:00,9.279090181,18.50355002,9.279090181
 12/06  18:00:00,10.10651894,17.27855002,10.10651894
 12/06  19:00:00,10.27152329,15.61605002,10.27152329
 12/06  20:00:00,9.829361477,14.60355002,9.829361477
 12/06  21:00:00,9.733311271,13.37855002,9.733311271
 12/06  22:00:00,9.108293859,12.77855002,9.108293859
 12/06  23:00:00,8.546291735,11.71605002,8.546291735
 12/06  24:00:00,8.31241761,10.76605002,8.31241761
 12/07  01:00:00,8.058721779,9.828550021,8.058721779
 12/07  02:00:00,7.771184225,9.378550021,7.771184225
 12/07  03:00:00,7.343849993,8.691050021,7.343849993
 12/07  04:00:00,6.984008829,8.278550021,6.984008829
 12/07  05:00:00,6.890874283,8.278550021,6.890874283
 12/07  06:00:00,6.589794014,7.591050021,6.589794014
 12/07  07:00:00,6.401931288,7.178550021,6.401931288
 12/07  08:00:00,6.204799128,7.178550021,6.204799128
 12/07  09:00:00,6.632214136,8.241050021,6.632214136
 12/07  10:00:00,7.738751504,10.62855002,7.738751504
 12/07  11:00:00,8.385820187,12.67855002,8.385820187
 12/07  12:00:00,9.274620422,15.02855002,9.274620422
 12/07  13:00:00,9.756949635,16.76605002,9.756949635
 12/07  14:00:00,10.45597709,18.92855002,10.45597709
 12/07  15:00:00,10.84881847,19.60355002,10.84881847
 12/07  16:00:00,11.31195247,20.12855002,11.31195247
 12/07  17:00:00,11.69358509,20.20355002,11.69358509
 12/07  18:00:00,11.42096638,18.60355002,11.42096638
 12/07  19:00:00,11.05055102,17.09105002,11.05055102
 12/07  20:00:00,10.45997603,15.61605002,10.45997603
 12/07  21:00:00,9.978139349,14.60355002,9.978139349
 12/07  22:00:00,8.133183526,15.12855002,8.133183526
 12/07  23:00:00,6.562374125,15.57855002,6.562374125
 12/07  24:00:00,6.138656416,15.20355002,6.138656416
 12/08  01:00:00,5.95255928,14.97855002,5.95255928
 12/08  02:00:00,5.495882628,13.91605002,5.495882628
 12/08  03:00:00,5.324112755,13.96605002,5.324112755
 12/08  04:00:00,4.832161717,12.31605002,4.832161717
 12/08  05:00:00,4.065159653,10.39105002,4.065159653
 12/08  06:00:00,3.655121211,10.35355002,3.655121211
 12/08  07:00:00,3.616665143,11.26605002,3.616665143
 12/08  08:00:00,3.788999967,10.61605002,3.788999967
 12/08  09:00:00,4.234425556,11.72855002,4.234425556
 12/08  10:00:00,4.94393028,14.15355002,4.94393028
 12/08  11:00:00,5.505598622,15.66605002,5.505598622
 12/08  12:00:00,5.985024048,16.45355002,5.985024048
 12/08  13:00:00,6.610826323,17.36605002,6.610826323
 12/08  14:00:00,7.194526812,18.46605002,7.194526812
 12/08  15:00:00,7.700039127,19.56605002,7.700039127
 12/08  16:00:00,7.992551507,19.97855002,7.992551507
 12/08  17:00:00,7.929121521,19.60355002,7.929121521
 12/08  18:00:00,7.623447215,18.69105002,7.623447215
 12/08  19:00:00,7.545778175,16.59105002,7.545778175
 12/08  20:00:00,7.242247016,15.20355002,7.242247016
 12/08  21:00:00,6.835994212,13.91605002,6.835994212
 12/08  22:00:00,6.302317132,13.27855002,6.302317132
 12/08  23:00:00,5.819097384,13.65355002,5.819097384
 12/08  24:00:00,5.332605997,12.50355002,5.332605997
 12/09  01:00:00,5.025747855,11.30355002,5.025747855
 12/09  02:00:00,4.569413006,10.39105002,4.569413006
 12/09  03:00:00,4.323871085,9.978550021,4.323871085
 12/09  04:00:00,4.269903244,9.291050021,4.269903244
