Date/Time,ZONE 1:Zone Measured Air Temperature [C](TimeStep),ZONE 2:Zone Measured Air Temperature [C](TimeStep),ZONE 3:Zone Measured Air Temperature [C](TimeStep),ZONE 4:Zone Measured Air Temperature [C](TimeStep)
 01/09  21:00:00,-6.853312904,-6.031328615,-6.811216252,-6.974448003
 01/09  21:10:00,-6.838234018,-5.999349537,-6.764136286,-6.927126971
 01/09  21:20:00,-6.825128762,-5.970401118,-6.719346814,-6.881280339
 01/09  21:30:00,-6.813595167,-5.944210461,-6.676720803,-6.836872343
 01/09  21:40:00,-6.803279904,-5.920522107,-6.636129748,-6.793859974
 01/09  21:50:00,-6.793930032,-5.899104173,-6.597452748,-6.752199713
 01/09  22:00:00,-6.785382529,-5.87974971,-6.560579459,-6.711850191
 01/09  22:10:00,-6.561929691,-5.814790082,-6.491807074,-6.649661255
 01/09  22:20:00,-6.296624945,-5.727480557,-6.40631082,-6.575666805
 01/09  22:30:00,-6.10813997,-5.641064939,-6.319854453,-6.500464236
 01/09  22:40:00,-6.00823836,-5.565256896,-6.239398899,-6.428843976
 01/09  22:50:00,-5.963795325,-5.501142817,-6.166163729,-6.361779995
 01/09  23:00:00,-5.943925674,-5.446940096,-6.099364766,-6.298891408
 01/09  23:10:00,-5.93149886,-5.400324662,-6.03782571,-6.239504064
 01/09  23:20:00,-5.921100973,-5.359728986,-5.980744365,-6.183166411
 01/09  23:30:00,-5.912288452,-5.324242199,-5.927654624,-6.12963261
 01/09  23:40:00,-5.9054412,-5.293280143,-5.878253052,-6.078753522
 01/09  23:50:00,-5.900532185,-5.266382283,-5.832291977,-6.030408988
 01/09  24:00:00,-5.897220426,-5.243142238,-5.789541706,-5.984484135
 01/10  00:10:00,-5.889676444,-5.221765764,-5.748898109,-5.940268346
 01/10  00:20:00,-5.876447592,-5.201148198,-5.709651469,-5.897297654
 01/10  00:30:00,-5.85918398,-5.180904848,-5.671514862,-5.855379517
 01/10  00:40:00,-5.839943133,-5.160986184,-5.634401627,-5.814450869
 01/10  00:50:00,-5.820017439,-5.141421734,-5.598276297,-5.774482205
 01/10  01:00:00,-5.799954569,-5.122228273,-5.563100593,-5.735442513
 01/10  01:10:00,-5.779950559,-5.103451594,-5.52883741,-5.697302929
 01/10  01:20:00,-5.760122248,-5.085130097,-5.495447545,-5.660032751
 01/10  01:30:00,-5.740507041,-5.067268254,-5.462888441,-5.623598426
 01/10  01:40:00,-5.721112056,-5.049851439,-5.431117219,-5.587965758
 01/10  01:50:00,-5.701940297,-5.032860677,-5.400093339,-5.553101872
 01/10  02:00:00,-5.682996838,-5.016279344,-5.369779724,-5.518976072
 01/10  02:10:00,-5.658620211,-4.998528832,-5.339219384,-5.484935935
 01/10  02:20:00,-5.627526835,-4.978734467,-5.307848689,-5.450580663
 01/10  02:30:00,-5.591541431,-4.956778608,-5.275530626,-5.415788755
 01/10  02:40:00,-5.552914525,-4.932880435,-5.242320909,-5.380567792
 01/10  02:50:00,-5.513039736,-4.907314076,-5.20832171,-5.344959789
 01/10  03:00:00,-5.472559003,-4.880309488,-5.17361696,-5.308998453
 01/10  03:10:00,-5.430627566,-4.851751779,-5.138091506,-5.272585347
 01/10  03:20:00,-5.387103343,-4.821638793,-5.101695164,-5.235666249
 01/10  03:30:00,-5.342390609,-4.790082895,-5.064450671,-5.198237043
 01/10  03:40:00,-5.296948304,-4.757236238,-5.026411605,-5.160316182
 01/10  03:50:00,-5.251071039,-4.723244259,-4.987634375,-5.121926162
 01/10  04:00:00,-5.204896156,-4.688231454,-4.948168549,-5.083086909
 01/10  04:10:00,-5.164993738,-4.65404241,-4.909123527,-5.044537507
 01/10  04:20:00,-5.132760808,-4.621682214,-4.871136884,-5.006715618
 01/10  04:30:00,-5.106066648,-4.591307244,-4.834357714,-4.969739645
 01/10  04:40:00,-5.082346831,-4.56270694,-4.798710286,-4.933578154
 01/10  04:50:00,-5.060020726,-4.535613405,-4.764072845,-4.898165961
 01/10  05:00:00,-5.038391023,-4.509805997,-4.730341704,-4.863446408
 01/10  05:10:00,-5.036015229,-4.4901947,-4.700508079,-4.831452781
 01/10  05:20:00,-5.056949991,-4.479374391,-4.676265485,-4.803385623
 01/10  05:30:00,-5.094947741,-4.477510535,-4.657907436,-4.779526791
 01/10  05:40:00,-5.142562391,-4.483717907,-4.645096153,-4.759733699
 01/10  05:50:00,-5.195086174,-4.496964522,-4.63737534,-4.743772406
 01/10  06:00:00,-5.250435032,-4.516381367,-4.634349054,-4.731435881
 01/10  06:10:00,-5.416221986,-4.561669288,-4.648987397,-4.731847144
 01/10  06:20:00,-5.600050306,-4.61972171,-4.673302131,-4.739663296
 01/10  06:30:00,-5.739603622,-4.678696479,-4.699842771,-4.749805567
 01/10  06:40:00,-5.828584941,-4.733788067,-4.725427736,-4.760047843
 01/10  06:50:00,-5.884510521,-4.78444273,-4.749505413,-4.769938497
 01/10  07:00:00,-5.924332052,-4.83146405,-4.772401592,-4.779629321
 01/10  07:10:00,-5.950942273,-4.873960019,-4.793479103,-4.788634784
 01/10  07:20:00,-5.966330044,-4.91155647,-4.812399701,-4.796667797
 01/10  07:30:00,-5.972164876,-4.942913433,-4.828817844,-4.803434541
 01/10  07:40:00,-5.970407939,-4.967616861,-4.842660789,-4.808824114
 01/10  07:50:00,-5.962862805,-4.985835196,-4.853984965,-4.81281556
 01/10  08:00:00,-5.950785171,-4.997957729,-4.862875608,-4.815412091
 01/10  08:10:00,-5.925390203,-5.00186395,-4.867861472,-4.815570381
 01/10  08:20:00,-5.885144472,-4.996580896,-4.868123057,-4.812670679
 01/10  08:30:00,-5.833580405,-4.982284397,-4.863533846,-4.806551655
 01/10  08:40:00,-5.775348055,-4.960026959,-4.854382603,-4.797333511
 01/10  08:50:00,-5.71293769,-4.93083807,-4.840994413,-4.785168877
 01/10  09:00:00,-5.64727793,-4.895307195,-4.823619835,-4.77016858
 01/10  09:10:00,-5.661974685,-4.871319544,-4.813252003,-4.759609512
 01/10  09:20:00,-5.702425527,-4.852830789,-4.806465216,-4.751312521
 01/10  09:30:00,-5.724709858,-4.832735325,-4.799047139,-4.742536374
 01/10  09:40:00,-5.719395133,-4.808057605,-4.78906108,-4.731989227
 01/10  09:50:00,-5.693995673,-4.778442392,-4.776110966,-4.719368587
 01/10  10:00:00,-5.657585956,-4.744400494,-4.760354165,-4.7047322
 01/10  10:10:00,-5.615116893,-4.706413276,-4.741989708,-4.688169648
 01/10  10:20:00,-5.568353053,-4.664819925,-4.721154802,-4.669735944
 01/10  10:30:00,-5.51780832,-4.619855151,-4.697936354,-4.649846563
 01/10  10:40:00,-5.464222938,-4.571908701,-4.672460109,-4.628594668
 01/10  10:50:00,-5.408243622,-4.52130946,-4.645196571,-4.605974213
 01/10  11:00:00,-5.35023421,-4.467226762,-4.616311473,-4.58197247
 01/10  11:10:00,-5.291929018,-4.410295328,-4.586090582,-4.556755928
 01/10  11:20:00,-5.234326009,-4.35135288,-4.554737331,-4.53046512
 01/10  11:30:00,-5.176883796,-4.290776067,-4.52230286,-4.503140017
 01/10  11:40:00,-5.119015255,-4.2288569,-4.488816115,-4.474801736
 01/10  11:50:00,-5.060301654,-4.165802677,-4.454299016,-4.445464549
 01/10  12:00:00,-5.001379123,-4.101749828,-4.418771659,-4.415141494
 01/10  12:10:00,-4.94361386,-4.036834786,-4.382318625,-4.383890129
 01/10  12:20:00,-4.888122846,-3.971147619,-4.344998162,-4.351752078
 01/10  12:30:00,-4.834973928,-3.904770733,-4.30684146,-4.318752252
 01/10  12:40:00,-4.784029014,-3.837964451,-4.267907541,-4.284935394
 01/10  12:50:00,-4.73500376,-3.770956571,-4.228247855,-4.250342387
 01/10  13:00:00,-4.687113357,-3.703742724,-4.187857964,-4.214977624
 01/10  13:10:00,-4.643349348,-3.637330261,-4.147257487,-4.179198519
 01/10  13:20:00,-4.604664435,-3.572354941,-4.106784283,-4.143245568
 01/10  13:30:00,-4.570232908,-3.509006464,-4.06655857,-4.107216821
 01/10  13:40:00,-4.539242681,-3.447517117,-4.026652074,-4.071179229
 01/10  13:50:00,-4.511032233,-3.388025011,-3.987102226,-4.035177292
 01/10  14:00:00,-4.48506034,-3.330577791,-3.947930102,-3.999244652
 01/10  14:10:00,-4.459445233,-3.274750533,-3.908914637,-3.963252138
 01/10  14:20:00,-4.433517685,-3.220294242,-3.869928693,-3.927131396
 01/10  14:30:00,-4.407464004,-3.16716332,-3.830950418,-3.890883238
 01/10  14:40:00,-4.382212137,-3.115827195,-3.792097759,-3.854602013
 01/10  14:50:00,-4.358286023,-3.066664017,-3.753476051,-3.818374559
 01/10  15:00:00,-4.335710551,-3.019873293,-3.715156515,-3.782265671
 01/10  15:10:00,-4.317637838,-2.976500037,-3.677719289,-3.746682727
 01/10  15:20:00,-4.304440593,-2.93707711,-3.641518949,-3.711886489
 01/10  15:30:00,-4.294374374,-2.90165004,-3.606669479,-3.677979073
 01/10  15:40:00,-4.286321755,-2.870452441,-3.573260209,-3.645046389
 01/10  15:50:00,-4.279757183,-2.843555621,-3.541332188,-3.61314147
 01/10  16:00:00,-4.274436895,-2.820896127,-3.510900103,-3.582298598
 01/10  16:10:00,-4.272231746,-2.803017779,-3.482303361,-3.552769026
 01/10  16:20:00,-4.273513877,-2.790137294,-3.455753269,-3.524719626
 01/10  16:30:00,-4.277425474,-2.782077103,-3.43130126,-3.498210516
 01/10  16:40:00,-4.283132221,-2.778099886,-3.408974806,-3.473284668
 01/10  16:50:00,-4.288946317,-2.776898934,-3.388493285,-3.44977621
 01/10  17:00:00,-4.293759458,-2.777597368,-3.36962005,-3.42754417
 01/10  17:10:00,-4.297453922,-2.779767249,-3.352221492,-3.406512375
 01/10  17:20:00,-4.300491834,-2.783227711,-3.336232859,-3.386647531
 01/10  17:30:00,-4.303437692,-2.787895172,-3.321621588,-3.3679354
 01/10  17:40:00,-4.306728562,-2.793717058,-3.308368321,-3.350368484
 01/10  17:50:00,-4.310645587,-2.80065254,-3.296460291,-3.333941846
 01/10  18:00:00,-4.315361309,-2.808669367,-3.285889575,-3.318652203
 01/10  18:10:00,-4.320653251,-2.817646323,-3.276599901,-3.304462545
 01/10  18:20:00,-4.326501317,-2.827512291,-3.268559261,-3.291350681
 01/10  18:30:00,-4.333048867,-2.838247398,-3.26176121,-3.279310585
 01/10  18:40:00,-4.340459908,-2.849855396,-3.256211441,-3.268343908
 01/10  18:50:00,-4.348848818,-2.862076542,-3.251918568,-3.258454149
 01/10  19:00:00,-4.35827599,-2.874869788,-3.248890473,-3.249644402
 01/10  19:10:00,-4.368203395,-2.894269764,-3.250337796,-3.244083864
 01/10  19:20:00,-4.377316009,-2.916874281,-3.254717952,-3.24077282
 01/10  19:30:00,-4.385450949,-2.93949597,-3.26046476,-3.238677885
 01/10  19:40:00,-4.393102606,-2.960886045,-3.266878562,-3.237327768
 01/10  19:50:00,-4.400813708,-2.980983446,-3.273817377,-3.236616121
 01/10  20:00:00,-4.408929773,-3.000099088,-3.281332759,-3.236565111
 01/10  20:10:00,-4.420661037,-3.019356279,-3.289981812,-3.237539926
 01/10  20:20:00,-4.436862229,-3.039394038,-3.300094983,-3.2397602
 01/10  20:30:00,-4.456670852,-3.060393688,-3.311765629,-3.243290341
 01/10  20:40:00,-4.47894552,-3.08232907,-3.324976138,-3.248121787
 01/10  20:50:00,-4.502904602,-3.105132708,-3.339682538,-3.254228193
 01/10  21:00:00,-4.528152552,-3.128752125,-3.355844871,-3.261585378
 01/10  21:10:00,-4.537351656,-3.148511831,-3.370662236,-3.268308595
 01/10  21:20:00,-4.525907359,-3.16193373,-3.382472657,-3.273250389
 01/10  21:30:00,-4.498701578,-3.168804502,-3.390850012,-3.276076743
 01/10  21:40:00,-4.462249559,-3.169876869,-3.395938623,-3.276834035
 01/10  21:50:00,-4.42099902,-3.166025868,-3.398008615,-3.275657826
 01/10  22:00:00,-4.37715331,-3.157976472,-3.397295737,-3.272666929
 01/10  22:10:00,-4.351514337,-3.161597664,-3.402793599,-3.27436555
 01/10  22:20:00,-4.347355885,-3.174547636,-3.413781171,-3.280160579
 01/10  22:30:00,-4.358046372,-3.192130365,-3.428058571,-3.288439021
 01/10  22:40:00,-4.376475413,-3.211649328,-3.444307337,-3.298257659
 01/10  22:50:00,-4.398427983,-3.232223141,-3.462044827,-3.309285554
 01/10  23:00:00,-4.422226437,-3.253718286,-3.481173073,-3.321467362
 01/10  23:10:00,-4.447338151,-3.276190557,-3.5016778,-3.334805026
 01/10  23:20:00,-4.473601399,-3.299622515,-3.523536466,-3.349292749
 01/10  23:30:00,-4.50084364,-3.323971354,-3.546698616,-3.364903811
 01/10  23:40:00,-4.528928801,-3.349152549,-3.571109907,-3.381607252
 01/10  23:50:00,-4.560837807,-3.37510133,-3.596712814,-3.399368901
 01/10  24:00:00,-4.596134916,-3.40174506,-3.623452605,-3.418155587
 01/11  00:10:00,-4.611677926,-3.424113009,-3.64786379,-3.435628843
 01/11  00:20:00,-4.600403044,-3.439331008,-3.667915921,-3.450174111
 01/11  00:30:00,-4.567828773,-3.44701069,-3.683127258,-3.461395198
 01/11  00:40:00,-4.52211909,-3.447898141,-3.693726964,-3.469433644
 01/11  00:50:00,-4.469154406,-3.44293321,-3.7000969,-3.474540988
 01/11  01:00:00,-4.412037863,-3.432910667,-3.702571512,-3.476932167
 01/11  01:10:00,-4.358703539,-3.418755348,-3.701602292,-3.476897972
 01/11  01:20:00,-4.308552757,-3.401123387,-3.697515474,-3.474645996
 01/11  01:30:00,-4.259271421,-3.380443778,-3.690526802,-3.470311633
 01/11  01:40:00,-4.209504434,-3.35702709,-3.680797321,-3.463995314
 01/11  01:50:00,-4.158927479,-3.331511866,-3.668467059,-3.455784682
 01/11  02:00:00,-4.107653424,-3.304263491,-3.653666749,-3.445762162
 01/11  02:10:00,-4.062676742,-3.277288873,-3.63764288,-3.434759672
 01/11  02:20:00,-4.025536565,-3.251639691,-3.621161418,-3.423294131
 01/11  02:30:00,-3.993963858,-3.227460002,-3.604472298,-3.41154128
 01/11  02:40:00,-3.965255875,-3.204516309,-3.587585218,-3.399517053
 01/11  02:50:00,-3.93771737,-3.182527276,-3.570453219,-3.387198644
 01/11  03:00:00,-3.910610068,-3.161270393,-3.553038738,-3.374568274
 01/11  03:10:00,-3.889327949,-3.142078665,-3.536479166,-3.362180532
 01/11  03:20:00,-3.875000845,-3.125597965,-3.521353188,-3.350380978
 01/11  03:30:00,-3.865685414,-3.111760643,-3.507734226,-3.339265488
 01/11  03:40:00,-3.859106577,-3.10020328,-3.495484667,-3.328809526
 01/11  03:50:00,-3.853805548,-3.090540298,-3.48443563,-3.318959674
 01/11  04:00:00,-3.849124056,-3.082454052,-3.474444868,-3.309667396
 01/11  04:10:00,-3.850425665,-3.077152462,-3.466312439,-3.301516505
 01/11  04:20:00,-3.85881174,-3.075180443,-3.460461777,-3.294847625
 01/11  04:30:00,-3.872345111,-3.076399405,-3.456908605,-3.289731162
 01/11  04:40:00,-3.888760179,-3.080396385,-3.455488393,-3.286112087
 01/11  04:50:00,-3.906628385,-3.086747231,-3.456007461,-3.28390747
 01/11  05:00:00,-3.92531439,-3.095101995,-3.458296176,-3.283041929
 01/11  05:10:00,-3.938938928,-3.103701627,-3.461290431,-3.28282286
 01/11  05:20:00,-3.94619599,-3.11156204,-3.464344985,-3.28281669
 01/11  05:30:00,-3.948904841,-3.118465083,-3.46725274,-3.282870897
 01/11  05:40:00,-3.949233948,-3.124525888,-3.470008303,-3.282965166
 01/11  05:50:00,-3.948530653,-3.129915566,-3.472652047,-3.28311187
 01/11  06:00:00,-3.947368967,-3.134767659,-3.475214586,-3.283319918
 01/11  06:10:00,-3.970850408,-3.138587793,-3.47877644,-3.283592005
 01/11  06:20:00,-4.003992931,-3.142746963,-3.483480493,-3.284318591
 01/11  06:30:00,-4.034097235,-3.148090343,-3.489184869,-3.285731952
 01/11  06:40:00,-4.05798115,-3.154824241,-3.495744837,-3.287892565
 01/11  06:50:00,-4.077435455,-3.162818268,-3.503069489,-3.290786098
 01/11  07:00:00,-4.09480807,-3.17189277,-3.511106151,-3.294376306
 01/11  07:10:00,-4.10787365,-3.180916374,-3.519240514,-3.298241173
 01/11  07:20:00,-4.116222057,-3.189259205,-3.527108601,-3.302118772
 01/11  07:30:00,-4.120768628,-3.19654411,-3.534558133,-3.305889642
 01/11  07:40:00,-4.122790377,-3.202700381,-3.541570762,-3.309483185
 01/11  07:50:00,-4.123283153,-3.207800965,-3.54817168,-3.312880129
 01/11  08:00:00,-4.12285356,-3.211967251,-3.554390189,-3.316084515
 01/11  08:10:00,-4.118214834,-3.214363577,-3.559677387,-3.318719377
 01/11  08:20:00,-4.108628028,-3.214581361,-3.563716942,-3.320560548
 01/11  08:30:00,-4.095254919,-3.212647795,-3.566444863,-3.321550545
 01/11  08:40:00,-4.078923527,-3.208088611,-3.567755356,-3.32158141
 01/11  08:50:00,-4.060260938,-3.200846841,-3.567639956,-3.320621515
 01/11  09:00:00,-4.03976975,-3.191015776,-3.566121053,-3.318668698
 01/11  09:10:00,-4.029902383,-3.17804489,-3.563716109,-3.31560268
 01/11  09:20:00,-4.021597158,-3.162252978,-3.560311756,-3.311479475
 01/11  09:30:00,-4.008120191,-3.143985974,-3.555709676,-3.306351623
 01/11  09:40:00,-3.988920907,-3.123833894,-3.549893724,-3.300299708
 01/11  09:50:00,-3.965010803,-3.10160819,-3.542781403,-3.293267642
 01/11  10:00:00,-3.938223703,-3.077557248,-3.534421969,-3.285276577
 01/11  10:10:00,-3.90994901,-3.051947566,-3.524879475,-3.276360326
 01/11  10:20:00,-3.880831642,-3.024934822,-3.514193988,-3.266534866
 01/11  10:30:00,-3.849871819,-2.995952034,-3.502239224,-3.255683514
 01/11  10:40:00,-3.81607683,-2.964390484,-3.488878824,-3.243635469
 01/11  10:50:00,-3.779092085,-2.929886266,-3.474028274,-3.23027293
 01/11  11:00:00,-3.737614029,-2.891541851,-3.45747104,-3.215387138
 01/11  11:10:00,-3.692192969,-2.849432193,-3.439186084,-3.198943707
 01/11  11:20:00,-3.643711295,-2.803840889,-3.419199027,-3.180949972
 01/11  11:30:00,-3.592657629,-2.754975954,-3.397524179,-3.161405439
 01/11  11:40:00,-3.540946764,-2.703930108,-3.374369786,-3.140541786
 01/11  11:50:00,-3.489714736,-2.65156796,-3.349903395,-3.118542347
 01/11  12:00:00,-3.439659651,-2.598337867,-3.324219486,-3.095506028
 01/11  12:10:00,-3.38737783,-2.543334014,-3.296816766,-3.071111402
 01/11  12:20:00,-3.332022619,-2.486036561,-3.267400857,-3.045166567
 01/11  12:30:00,-3.274319746,-2.426410599,-3.235915805,-3.017636905
 01/11  12:40:00,-3.215441677,-2.364764813,-3.202443505,-2.988578726
 01/11  12:50:00,-3.156169537,-2.301422909,-3.167088304,-2.958064735
 01/11  13:00:00,-3.096824272,-2.236632649,-3.129938629,-2.926158454
 01/11  13:10:00,-3.039050324,-2.171034729,-3.091309956,-2.893076851
 01/11  13:20:00,-2.982851671,-2.104717284,-3.051347853,-2.8589154
 01/11  13:30:00,-2.927930875,-2.037878944,-3.010149393,-2.823748598
 01/11  13:40:00,-2.874036714,-1.97072131,-2.967780495,-2.787631094
 01/11  13:50:00,-2.820980295,-1.903400055,-2.924292036,-2.750608052
 01/11  14:00:00,-2.768641618,-1.836028906,-2.87973033,-2.712722258
 01/11  14:10:00,-2.720571281,-1.769775133,-2.834719987,-2.674405133
 01/11  14:20:00,-2.67778768,-1.705315207,-2.789655931,-2.63593696
 01/11  14:30:00,-2.639424192,-1.642899165,-2.744696808,-2.597445529
 01/11  14:40:00,-2.604504049,-1.582841776,-2.699933345,-2.559064252
 01/11  14:50:00,-2.57220424,-1.525305642,-2.655408191,-2.520878042
 01/11  15:00:00,-2.541874273,-1.470320704,-2.611135908,-2.482930854
 01/11  15:10:00,-2.518069842,-1.419271942,-2.567899447,-2.445769587
 01/11  15:20:00,-2.501605038,-1.372852933,-2.526165771,-2.409725621
 01/11  15:30:00,-2.490208603,-1.331069282,-2.486057622,-2.374898373
 01/11  15:40:00,-2.482217094,-1.294305942,-2.447680375,-2.341443037
 01/11  15:50:00,-2.476672958,-1.262715978,-2.411069113,-2.309445158
 01/11  16:00:00,-2.472802247,-1.236000703,-2.376169992,-2.278893245
 01/11  16:10:00,-2.470313357,-1.214109283,-2.342997271,-2.249816285
 01/11  16:20:00,-2.468999789,-1.197005221,-2.311580094,-2.222246285
 01/11  16:30:00,-2.468420366,-1.184406149,-2.281896523,-2.196168588
 01/11  16:40:00,-2.468805942,-1.176944796,-2.2541174,-2.171482962
 01/11  16:50:00,-2.468864529,-1.17251595,-2.227929299,-2.147887386
 01/11  17:00:00,-2.467394559,-1.169663421,-2.20303333,-2.125172658
 01/11  17:10:00,-2.4606693,-1.166716143,-2.17870621,-2.102871228
 01/11  17:20:00,-2.448138715,-1.162889097,-2.154529509,-2.080716625
 01/11  17:30:00,-2.43135264,-1.158031081,-2.130370597,-2.058625443
 01/11  17:40:00,-2.412125462,-1.152240305,-2.10622562,-2.036594975
 01/11  17:50:00,-2.391724131,-1.145658687,-2.082123293,-2.014641746
 01/11  18:00:00,-2.370848749,-1.138409257,-2.05809505,-1.992782977
 01/11  18:10:00,-2.34785621,-1.129994016,-2.033856839,-1.970823865
 01/11  18:20:00,-2.322370265,-1.120165081,-2.009245867,-1.948647414
 01/11  18:30:00,-2.295060174,-1.108950875,-1.984239348,-1.926228207
 01/11  18:40:00,-2.266782728,-1.096501244,-1.958877485,-1.903582578
 01/11  18:50:00,-2.23815221,-1.082982835,-1.933212736,-1.880735651
 01/11  19:00:00,-2.209504664,-1.068541794,-1.907295201,-1.85771187
 01/11  19:10:00,-2.099785488,-1.037798016,-1.869033019,-1.826441824
 01/11  19:20:00,-1.972654358,-0.998678733,-1.823834226,-1.790393255
 01/11  19:30:00,-1.873269226,-0.959015465,-1.777370287,-1.753258924
 01/11  19:40:00,-1.807723297,-0.9221462,-1.732223349,-1.716743761
 01/11  19:50:00,-1.764788626,-0.888554109,-1.688949962,-1.681241067
 01/11  20:00:00,-1.733100515,-0.857763762,-1.647387493,-1.646673821
 01/11  20:10:00,-1.703367707,-0.828439527,-1.607334229,-1.61259097
 01/11  20:20:00,-1.672365685,-0.799750633,-1.568364895,-1.578712256
 01/11  20:30:00,-1.640286011,-0.771416809,-1.530212197,-1.544942236
 01/11  20:40:00,-1.607984602,-0.743370055,-1.492752923,-1.51127041
 01/11  20:50:00,-1.576011734,-0.715626285,-1.455928414,-1.477706025
 01/11  21:00:00,-1.544474358,-0.688166281,-1.419696017,-1.44425494
 01/11  21:10:00,-1.522700805,-0.663532915,-1.385495571,-1.411925178
 01/11  21:20:00,-1.5130524,-0.64311586,-1.354142333,-1.381327739
 01/11  21:30:00,-1.512733162,-0.627081482,-1.325779557,-1.352633869
 01/11  21:40:00,-1.518113573,-0.615055355,-1.30024458,-1.325806643
 01/11  21:50:00,-1.526729171,-0.606573589,-1.277319869,-1.30076208
 01/11  22:00:00,-1.53735562,-0.601240163,-1.256816841,-1.277424477
 01/11  22:10:00,-1.427294833,-0.57522754,-1.22050394,-1.24335609
 01/11  22:20:00,-1.292073913,-0.539136235,-1.176079306,-1.203470787
 01/11  22:30:00,-1.197949437,-0.503917678,-1.13173198,-1.163159583
 01/11  22:40:00,-1.151823139,-0.474179523,-1.091091285,-1.125199483
 01/11  22:50:00,-1.135604033,-0.450420094,-1.054777925,-1.090149972
 01/11  23:00:00,-1.132430536,-0.43175705,-1.022354106,-1.057780709
